id_ubicacion;departamento;provincia;distrito;ubicacion;codigo_carretera;red_vial
2205;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;Jirón Zepita;NO CORRESPONDE;URBANO
2206;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;LI-589;LI-589;PROVINCIAL
2207;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;LI-601;LI-601;PROVINCIAL
2208;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;Panamericana Norte;PE-1N;NACIONAL
2209;LA LIBERTAD;PATAZ;BULDIBUYO;Buldibuyo;SIN CLASIFICAR;SIN CLASIFICAR
2210;LA LIBERTAD;PATAZ;CHILLIA;Jirón Comercio;NO CORRESPONDE;URBANO
2211;LA LIBERTAD;PATAZ;HUANCASPATA;Jirón 5 de Marzo;SIN CLASIFICAR;SIN CLASIFICAR
2212;LA LIBERTAD;PATAZ;HUANCASPATA;Pariamarca;SIN CLASIFICAR;SIN CLASIFICAR
2213;LA LIBERTAD;PATAZ;HUANCASPATA;PE-10C;PE-10C;NACIONAL
2214;LA LIBERTAD;PATAZ;ONGON;Ongón;LI-129;DEPARTAMENTAL
2215;LA LIBERTAD;PATAZ;PARCOY;LI-866;LI-865;PROVINCIAL
2216;LA LIBERTAD;PATAZ;PARCOY;LI-894;LI-894;PROVINCIAL
2217;LA LIBERTAD;PATAZ;PARCOY;Parcoy;SIN CLASIFICAR;SIN CLASIFICAR
2218;LA LIBERTAD;PATAZ;PARCOY;PE-10C;PE-10C;NACIONAL
2219;LA LIBERTAD;PATAZ;PARCOY;Retamas;LI-893;PROVINCIAL
2220;LA LIBERTAD;PATAZ;PATAZ;LI-124;LI-124;DEPARTAMENTAL
2221;LA LIBERTAD;PATAZ;PATAZ;LI-125;LI-125;DEPARTAMENTAL
2222;LA LIBERTAD;PATAZ;PATAZ;LI-857;LI-857;PROVINCIAL
2223;LA LIBERTAD;PATAZ;PATAZ;LI-860;LI-860;PROVINCIAL
2224;LA LIBERTAD;PATAZ;PATAZ;LI-860;LI-861;PROVINCIAL
2225;LA LIBERTAD;PATAZ;PATAZ;Paraiso;LI-125;DEPARTAMENTAL
2226;LA LIBERTAD;PATAZ;PATAZ;Pataz;SIN CLASIFICAR;SIN CLASIFICAR
2227;LA LIBERTAD;PATAZ;PATAZ;PE-10C;PE-10C;NACIONAL
2228;LA LIBERTAD;PATAZ;PATAZ;Valle de Vijus;SIN CLASIFICAR;SIN CLASIFICAR
2229;LA LIBERTAD;PATAZ;PIAS;LI-863;LI-865;PROVINCIAL
2230;LA LIBERTAD;PATAZ;PIAS;LI-865;LI-865;PROVINCIAL
2231;LA LIBERTAD;PATAZ;PIAS;PE-10C;PE-10C;NACIONAL
2232;LA LIBERTAD;PATAZ;PIAS;Pias;PE-10C;NACIONAL
2233;LA LIBERTAD;PATAZ;TAYABAMBA;Allauca;LI-874;PROVINCIAL
2234;LA LIBERTAD;PATAZ;TAYABAMBA;Jirón Cesar Vallejo;NO CORRESPONDE;URBANO
2235;LA LIBERTAD;PATAZ;TAYABAMBA;PE-10C;PE-10C;NACIONAL
2236;LA LIBERTAD;PATAZ;TAYABAMBA;PE-12B;PE-12B;NACIONAL
2237;LA LIBERTAD;PATAZ;URPAY;PE-12B;PE-12B;NACIONAL
2238;LA LIBERTAD;SANCHEZ CARRION;CHUGAY;LI-901;LI-901;PROVINCIAL
2239;LA LIBERTAD;SANCHEZ CARRION;CHUGAY;Marcabal Grande;SIN CLASIFICAR;SIN CLASIFICAR
2240;LA LIBERTAD;SANCHEZ CARRION;CHUGAY;PE-10C;PE-10C;NACIONAL
2241;LA LIBERTAD;SANCHEZ CARRION;COCHORCO;Cochorco;SIN CLASIFICAR;SIN CLASIFICAR
2242;LA LIBERTAD;SANCHEZ CARRION;COCHORCO;PE-10C;PE-10C;NACIONAL
2243;LA LIBERTAD;SANCHEZ CARRION;CURGOS;Curgos;NO CORRESPONDE;URBANO
2244;LA LIBERTAD;SANCHEZ CARRION;CURGOS;LI-907;LI-134;DEPARTAMENTAL
2245;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Avenida El Ejército;NO CORRESPONDE;URBANO
2246;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Avenida Mariscal de Orbegoso;PE-3N;NACIONAL
2247;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Avenida Ramiro Prialé;NO CORRESPONDE;URBANO
2248;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Avenida Tayabamba;PE-3N;NACIONAL
2249;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Avenida Trujillo;PE-3N;NACIONAL
2250;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Avenida Vía de Evitamiento Norte;PE-3N;NACIONAL
2251;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Calle Agua de los Pajaritos;NO CORRESPONDE;URBANO
2252;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Carretera Longitudinal de la Sierra Norte;PE-3N;NACIONAL
2253;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Huamachuco;NO CORRESPONDE;URBANO
2254;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Huamachuco;SIN CLASIFICAR;SIN CLASIFICAR
2255;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Jirón Andrés Avelino Cáceres;NO CORRESPONDE;URBANO
2256;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Jirón Ascate;NO CORRESPONDE;URBANO
2257;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Jirón Ramón Castilla;NO CORRESPONDE;URBANO
2258;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;PE-10C;PE-10B;NACIONAL
2259;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;PE-10C;PE-3N;NACIONAL
2260;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Sausacocha;PE-10B;NACIONAL
2261;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;Shiracmaca;PE-3N;NACIONAL
2262;LA LIBERTAD;SANCHEZ CARRION;MARCABAL;Agocas;SIN CLASIFICAR;SIN CLASIFICAR
2263;LA LIBERTAD;SANCHEZ CARRION;MARCABAL;Carretera Longitudinal de la Sierra Norte;PE-3N;NACIONAL
2264;LA LIBERTAD;SANCHEZ CARRION;MARCABAL;Marcabal;LI-832;PROVINCIAL
2265;LA LIBERTAD;SANCHEZ CARRION;MARCABAL;Marcabal;SIN CLASIFICAR;SIN CLASIFICAR
2266;LA LIBERTAD;SANCHEZ CARRION;SANAGORAN;Sanagorán;LI-819;PROVINCIAL
2267;LA LIBERTAD;SANCHEZ CARRION;SARIN;LI-907;LI-907;PROVINCIAL
2268;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;La Victoria;LI-852;PROVINCIAL
2269;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;La Victoria;SIN CLASIFICAR;SIN CLASIFICAR
2270;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;PE-10B;PE-10B;NACIONAL
2271;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;Sartimbamba;SIN CLASIFICAR;SIN CLASIFICAR
2272;LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;Carretera Longitudinal de la Sierra Norte;PE-3N;NACIONAL
2273;LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;Cachicadán;LI-939;PROVINCIAL
2274;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;Carretera Longitudinal de la Sierra Norte;PE-3N;NACIONAL
2275;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;Carretera Longitudinal de la Sierra Norte;PE-3N;NACIONAL
2276;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;Carretera Trujillo - Huamachuco;PE-10A;NACIONAL
2277;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;LI-810;LI-810;PROVINCIAL
2278;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;LI-931;LI-931;PROVINCIAL
2279;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;LI-931;LI-939;PROVINCIAL
2280;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;LI-931;PE-3N;NACIONAL
2281;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;Calle España aparte de Mieste Cáliz;LI-122;DEPARTAMENTAL
2282;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;Calle Mariscal Castilla;NO CORRESPONDE;URBANO
2283;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;Carretera Longitudinal de la Sierra Norte;PE-3N;NACIONAL
2284;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;LI-122;LI-122;DEPARTAMENTAL
2285;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;Santiago de Chuco;PE-3N;NACIONAL
2286;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;Santiago de Chuco;SIN CLASIFICAR;SIN CLASIFICAR
2287;LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;LI-115;LI-115;DEPARTAMENTAL
2288;LA LIBERTAD;TRUJILLO;EL PORVENIR;Alto Trujillo;NO CORRESPONDE;URBANO
2289;LA LIBERTAD;TRUJILLO;EL PORVENIR;Avenida 12 de Noviembre;NO CORRESPONDE;URBANO
2290;LA LIBERTAD;TRUJILLO;EL PORVENIR;Avenida 26 de Marzo;NO CORRESPONDE;URBANO
2291;LA LIBERTAD;TRUJILLO;EL PORVENIR;Avenida José Faustino Sánchez Carrión;NO CORRESPONDE;URBANO
2292;LA LIBERTAD;TRUJILLO;EL PORVENIR;Avenida Pumacahua;LI-733;PROVINCIAL
2293;LA LIBERTAD;TRUJILLO;EL PORVENIR;Calle 17 de Diciembre;NO CORRESPONDE;URBANO
2294;LA LIBERTAD;TRUJILLO;EL PORVENIR;Calle 5;NO CORRESPONDE;URBANO
2295;LA LIBERTAD;TRUJILLO;EL PORVENIR;Calle Francisco de Zela;NO CORRESPONDE;URBANO
2296;LA LIBERTAD;TRUJILLO;EL PORVENIR;Calle Prolongación Blanco Encalada;NO CORRESPONDE;URBANO
2297;LA LIBERTAD;TRUJILLO;EL PORVENIR;Calle Wiracocha;NO CORRESPONDE;URBANO
2298;LA LIBERTAD;TRUJILLO;EL PORVENIR;El Porvenir;NO CORRESPONDE;URBANO
2299;LA LIBERTAD;TRUJILLO;EL PORVENIR;Pasaje María Antonia de Pardo;NO CORRESPONDE;URBANO
2300;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;Avenida 12 de Noviembre;NO CORRESPONDE;URBANO
2301;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;Avenida 26 de Marzo;NO CORRESPONDE;URBANO
2302;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;Calle 20 de Junio;NO CORRESPONDE;URBANO
2303;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;Calle 7 de Julio;NO CORRESPONDE;URBANO
2304;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida Cerrito de la Virgen;LI-725;PROVINCIAL
2305;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida Chan Chan;NO CORRESPONDE;URBANO
2306;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida Independencia;NO CORRESPONDE;URBANO
2307;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida La Rivera;LI-104;DEPARTAMENTAL
2308;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida Miguel Grau;NO CORRESPONDE;URBANO
2309;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida Ramón Castilla;LI-731;PROVINCIAL
2310;LA LIBERTAD;TRUJILLO;HUANCHACO;Avenida Víctor Larco Herrera;LI-104;DEPARTAMENTAL
2311;LA LIBERTAD;TRUJILLO;HUANCHACO;Calle Cápac Yupanqui;NO CORRESPONDE;URBANO
2312;LA LIBERTAD;TRUJILLO;HUANCHACO;Calle Francisco Bolognesi;SIN CLASIFICAR;SIN CLASIFICAR
2313;LA LIBERTAD;TRUJILLO;HUANCHACO;Carretera Panamericana Norte;PE-1N;NACIONAL
2314;LA LIBERTAD;TRUJILLO;HUANCHACO;CarreteraPanamericana Norte;PE-1N;NACIONAL
2315;LA LIBERTAD;TRUJILLO;HUANCHACO;El Milagro;SIN CLASIFICAR;SIN CLASIFICAR
2316;LA LIBERTAD;TRUJILLO;HUANCHACO;Huanchaquito Alto;NO CORRESPONDE;URBANO
2317;LA LIBERTAD;TRUJILLO;HUANCHACO;Jirón Libertad;NO CORRESPONDE;URBANO
2318;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Avenida Indoamérica;NO CORRESPONDE;URBANO
2319;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Avenida José Gabriel Condorcanqui;NO CORRESPONDE;URBANO
2320;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Avenida los Laureles;NO CORRESPONDE;URBANO
2321;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Avenida Miguel Grau;NO CORRESPONDE;URBANO
2322;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Avenida Tahuantinsuyo;NO CORRESPONDE;URBANO
2323;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Calle 3;NO CORRESPONDE;URBANO
2324;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Calle Carlos María de Alvear;NO CORRESPONDE;URBANO
2325;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Calle Guadalupe de Victoria;NO CORRESPONDE;URBANO
2326;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Calle Los Jazmines;NO CORRESPONDE;URBANO
2327;LA LIBERTAD;TRUJILLO;LA ESPERANZA;Jirón Brasil;NO CORRESPONDE;URBANO
2328;LA LIBERTAD;TRUJILLO;LA ESPERANZA;La Esperanza;NO CORRESPONDE;URBANO
2329;LA LIBERTAD;TRUJILLO;LAREDO;Avenida Pumacahua;LI-733;PROVINCIAL
2330;LA LIBERTAD;TRUJILLO;LAREDO;Avenida Ricardo Palma;PE-10A;NACIONAL
2331;LA LIBERTAD;TRUJILLO;LAREDO;Carretera Industrial;PE-10A;NACIONAL
2332;LA LIBERTAD;TRUJILLO;LAREDO;Laredo;NO CORRESPONDE;URBANO
2333;LA LIBERTAD;TRUJILLO;LAREDO;LI-1078;LI-1078;PROVINCIAL
2334;LA LIBERTAD;TRUJILLO;LAREDO;LI-734;LI-734;PROVINCIAL
2335;LA LIBERTAD;TRUJILLO;MOCHE;Avenida Independencia;LI-1102;PROVINCIAL
2336;LA LIBERTAD;TRUJILLO;MOCHE;Avenida Las Américas;NO CORRESPONDE;URBANO
2337;LA LIBERTAD;TRUJILLO;MOCHE;Calle Entrada a La Campiña;LI-1093;PROVINCIAL
2338;LA LIBERTAD;TRUJILLO;MOCHE;Ciclovia;PE-1N;NACIONAL
2339;LA LIBERTAD;TRUJILLO;MOCHE;LI-1103;PE-1N;NACIONAL
2340;LA LIBERTAD;TRUJILLO;MOCHE;Panamericana Norte;PE-1N;NACIONAL
2341;LA LIBERTAD;TRUJILLO;POROTO;Carretera Trujillo - Huamachuco;PE-10A;NACIONAL
2342;LA LIBERTAD;TRUJILLO;POROTO;LI-1078;LI-1078;PROVINCIAL
2343;LA LIBERTAD;TRUJILLO;POROTO;Poroto;LI-1078;PROVINCIAL
2344;LA LIBERTAD;TRUJILLO;SALAVERRY;Alto Salaverry;NO CORRESPONDE;URBANO
2345;LA LIBERTAD;TRUJILLO;SALAVERRY;Avenida de la Marina;PE-10;NACIONAL
2346;LA LIBERTAD;TRUJILLO;SALAVERRY;Calle La Marina;NO CORRESPONDE;URBANO
2347;LA LIBERTAD;TRUJILLO;SALAVERRY;Calle San Francisco;NO CORRESPONDE;URBANO
2348;LA LIBERTAD;TRUJILLO;SALAVERRY;Panamericana Norte;PE-1N;NACIONAL
2349;LA LIBERTAD;TRUJILLO;SIMBAL;Carretera Industrial;PE-10A;NACIONAL
2350;LA LIBERTAD;TRUJILLO;SIMBAL;Carretera Trujillo - Huamachuco;PE-10A;NACIONAL
2351;LA LIBERTAD;TRUJILLO;SIMBAL;LI-105;LI-105;DEPARTAMENTAL
2352;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida 29 de Diciembre;NO CORRESPONDE;URBANO
2353;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida América Oeste;NO CORRESPONDE;URBANO
2354;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida América Sur;NO CORRESPONDE;URBANO
2355;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida César Vallejo;NO CORRESPONDE;URBANO
2356;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Fátima;NO CORRESPONDE;URBANO
2357;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Federico Villarreal;NO CORRESPONDE;URBANO
2358;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Indoamerica;NO CORRESPONDE;URBANO
2359;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Jesús de Nazareth;NO CORRESPONDE;URBANO
2360;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida José Gabriel Condorcanqui;NO CORRESPONDE;URBANO
2361;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida José María Eguren;NO CORRESPONDE;URBANO
2362;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida la Marina;NO CORRESPONDE;URBANO
2363;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida la Marina;PE-1N;NACIONAL
2364;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Libertad;NO CORRESPONDE;URBANO
2365;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Mansiche;NO CORRESPONDE;URBANO
2366;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Miraflores;NO CORRESPONDE;URBANO
2367;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Perú;LI-733;PROVINCIAL
2368;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Prolongación César Vallejo;NO CORRESPONDE;URBANO
2369;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Túpac Amaru;NO CORRESPONDE;URBANO
2370;LA LIBERTAD;TRUJILLO;TRUJILLO;Avenida Víctor Larco Herrera;NO CORRESPONDE;URBANO
2371;LA LIBERTAD;TRUJILLO;TRUJILLO;Calle Fundo Larrea;LI-1089;PROVINCIAL
2372;LA LIBERTAD;TRUJILLO;TRUJILLO;Calle Fundo Larrea;PE-1N;NACIONAL
2373;LA LIBERTAD;TRUJILLO;TRUJILLO;Calle las Gemas;NO CORRESPONDE;URBANO
2374;LA LIBERTAD;TRUJILLO;TRUJILLO;Carretera Industrial;PE-10A;NACIONAL
2375;LA LIBERTAD;TRUJILLO;TRUJILLO;Carretera Industrial;PE-1N;NACIONAL
2376;LA LIBERTAD;TRUJILLO;TRUJILLO;Jirón Francisco Pizarro;NO CORRESPONDE;URBANO
2377;LA LIBERTAD;TRUJILLO;TRUJILLO;Jirón Junín;NO CORRESPONDE;URBANO
2378;LA LIBERTAD;TRUJILLO;TRUJILLO;Jirón San Martín;NO CORRESPONDE;URBANO
2379;LA LIBERTAD;TRUJILLO;TRUJILLO;Juan de la Cierva;NO CORRESPONDE;URBANO
2380;LA LIBERTAD;TRUJILLO;TRUJILLO;Panamericana Norte;PE-1N;NACIONAL
2381;LA LIBERTAD;TRUJILLO;TRUJILLO;Pasaje San Luis;NO CORRESPONDE;URBANO
2382;LA LIBERTAD;TRUJILLO;TRUJILLO;Prolongación Miraflores;NO CORRESPONDE;URBANO
2383;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Avenida 2 de Mayo;PE-1N;NACIONAL
2384;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Avenida Manuel Seoane;PE-1N;NACIONAL
2385;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Avenida Víctor Larco Herrera;NO CORRESPONDE;URBANO
2386;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Calle Pedro Herrera;NO CORRESPONDE;URBANO
2387;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Carretera Industrial;PE-1N;NACIONAL
2388;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Carretera Panamericana Norte;PE-1N;NACIONAL
2389;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;Juan J. Ganoza;LI-732;PROVINCIAL
2390;LA LIBERTAD;VIRU;CHAO;Calle Micaela Bastidas;NO CORRESPONDE;URBANO
2391;LA LIBERTAD;VIRU;CHAO;Carretera Panamericana Norte;PE-1N;NACIONAL
2392;LA LIBERTAD;VIRU;CHAO;Chao;LI-1206;PROVINCIAL
2393;LA LIBERTAD;VIRU;CHAO;Chao;LI-1208;PROVINCIAL
2394;LA LIBERTAD;VIRU;CHAO;Chao;NO CORRESPONDE;URBANO
2395;LA LIBERTAD;VIRU;CHAO;El Inca;LI-1193;PROVINCIAL
2396;LA LIBERTAD;VIRU;CHAO;LI-121;LI-121;DEPARTAMENTAL
2397;LA LIBERTAD;VIRU;CHAO;LI-122;LI-122;DEPARTAMENTAL
2398;LA LIBERTAD;VIRU;CHAO;Marverde;NO CORRESPONDE;URBANO
2399;LA LIBERTAD;VIRU;CHAO;Marverde;SIN CLASIFICAR;SIN CLASIFICAR
2400;LA LIBERTAD;VIRU;CHAO;Nuevo Chao;NO CORRESPONDE;URBANO
2401;LA LIBERTAD;VIRU;CHAO;Panamericana Norte;PE-1N;NACIONAL
2402;LA LIBERTAD;VIRU;GUADALUPITO;Panamericana Norte;PE-1N;NACIONAL
2403;LA LIBERTAD;VIRU;GUADALUPITO;Panamericana Norte;SIN CLASIFICAR;SIN CLASIFICAR
2404;LA LIBERTAD;VIRU;VIRU;Avenida Virú;LI-1150;PROVINCIAL
2405;LA LIBERTAD;VIRU;VIRU;Avenida Virú;NO CORRESPONDE;URBANO
2406;LA LIBERTAD;VIRU;VIRU;Calle Jorge Cháez;LI-1150;PROVINCIAL
2407;LA LIBERTAD;VIRU;VIRU;Carretera Panamericana Norte;PE-1N;NACIONAL
2408;LA LIBERTAD;VIRU;VIRU;LI-1122;LI-1122;PROVINCIAL
2409;LA LIBERTAD;VIRU;VIRU;LI-1154;LI-1154;PROVINCIAL
2410;LA LIBERTAD;VIRU;VIRU;LI-1178;LI-1178;PROVINCIAL
2411;LA LIBERTAD;VIRU;VIRU;Lima;LI-1176;PROVINCIAL
2412;LA LIBERTAD;VIRU;VIRU;Panamericana Norte;PE-1N;NACIONAL
2413;LA LIBERTAD;VIRU;VIRU;Puente Virú;PE-1N;NACIONAL
2414;LA LIBERTAD;VIRU;VIRU;San José;NO CORRESPONDE;URBANO
2415;LA LIBERTAD;VIRU;VIRU;Santa Elena;LI-1122;PROVINCIAL
2416;LA LIBERTAD;VIRU;VIRU;Santa Elena;LI-1154;PROVINCIAL
2417;LA LIBERTAD;VIRU;VIRU;Victor Raúl;LI-1122;PROVINCIAL
2418;LA LIBERTAD;VIRU;VIRU;Virú;LI-1144;PROVINCIAL
2419;LAMBAYEQUE;CHICLAYO;CAYALTI;Calle Agustín Gamarra;NO CORRESPONDE;URBANO
2420;LAMBAYEQUE;CHICLAYO;CAYALTI;Calle Ramón Castilla;NO CORRESPONDE;URBANO
2421;LAMBAYEQUE;CHICLAYO;CAYALTI;Cayaltí;SIN CLASIFICAR;SIN CLASIFICAR
2422;LAMBAYEQUE;CHICLAYO;CAYALTI;PE-1NI;PE-1NI;NACIONAL
2423;LAMBAYEQUE;CHICLAYO;CHICLAYO;Andrés Avelino Cáceres;NO CORRESPONDE;URBANO
2424;LAMBAYEQUE;CHICLAYO;CHICLAYO;Avenida Escrivá de Balaguer;NO CORRESPONDE;URBANO
2425;LAMBAYEQUE;CHICLAYO;CHICLAYO;Avenida Felipe Santiago Salaverry;NO CORRESPONDE;URBANO
2426;LAMBAYEQUE;CHICLAYO;CHICLAYO;Avenida Fitzcarrald;LA-111;DEPARTAMENTAL
2427;LAMBAYEQUE;CHICLAYO;CHICLAYO;Avenida José Eufemio Lora y Lora;NO CORRESPONDE;URBANO
2428;LAMBAYEQUE;CHICLAYO;CHICLAYO;Avenida San Francisco de Asís;LA-816;PROVINCIAL
2429;LAMBAYEQUE;CHICLAYO;CHICLAYO;Calle 7 de Enero;NO CORRESPONDE;URBANO
2430;LAMBAYEQUE;CHICLAYO;CHICLAYO;Chiclayo;NO CORRESPONDE;URBANO
2431;LAMBAYEQUE;CHICLAYO;CHICLAYO;Indoamérica;NO CORRESPONDE;URBANO
2432;LAMBAYEQUE;CHICLAYO;CHICLAYO;Panamericana Norte;PE-1N;NACIONAL
2433;LAMBAYEQUE;CHICLAYO;CHICLAYO;Pasaje Chino;NO CORRESPONDE;URBANO
2434;LAMBAYEQUE;CHICLAYO;CHICLAYO;Prolongación Avenida Francisco Bolognesi;NO CORRESPONDE;URBANO
2435;LAMBAYEQUE;CHICLAYO;CHONGOYAPE;Badén Juana Ríos;PE-06A;NACIONAL
2436;LAMBAYEQUE;CHICLAYO;CHONGOYAPE;PE-06A;PE-06A;NACIONAL
2437;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;27 de Julio;NO CORRESPONDE;URBANO
2438;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;Avenida Chiclayo;LA-110;DEPARTAMENTAL
2439;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;Avenida Chiclayo;NO CORRESPONDE;URBANO
2440;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;Avenida Ingeniero Galo Muñoz Palacios;NO CORRESPONDE;URBANO
2441;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;Avenida Paraguay;NO CORRESPONDE;URBANO
2442;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;Carretera Chiclayo - Picsi;LA-111;DEPARTAMENTAL
2443;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;San Pedro;NO CORRESPONDE;URBANO
2444;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Avenida Antenor Orrego;NO CORRESPONDE;URBANO
2445;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Avenida Gran Chimú;PE-1N;NACIONAL
2446;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Avenida Los Amautas;NO CORRESPONDE;URBANO
2447;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Avenida Los Incas;NO CORRESPONDE;URBANO
2448;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Avenida Victor Raúl Haya de la Torre;LA-111;DEPARTAMENTAL
2449;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Cahuide;PE-1N;NACIONAL
2450;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Calle El Tumi;PE-1N;NACIONAL
2451;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Calle Yahuar Huaca;NO CORRESPONDE;URBANO
2452;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Carretera Monsefú - Chiclayo;LA-778;PROVINCIAL
2453;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Manuel Seoane;PE-1N;NACIONAL
2454;LAMBAYEQUE;CHICLAYO;LA VICTORIA;Panamericana Norte;PE-1N;NACIONAL
2455;LAMBAYEQUE;CHICLAYO;LAGUNAS;Carretera Panamericana Norte;PE-1N;NACIONAL
